bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
2,2,2322,0,4,4,29,0,1,3.787294860313545,66.12401579824535
1,2,2958,2,6,4,3,0,0,21.989071311812634,85.30953494369874
3,1,2371,2,19,2,25,0,1,8.138676233168663,65.7718837104383
2,1,2504,0,6,5,17,1,0,12.84260402845531,88.04674821519203
2,1,441,2,6,1,1,1,1,6.131355727080878,28.823987682974565
1,2,2247,2,11,5,9,0,2,12.823815319611581,67.54556265623013
4,3,742,1,14,1,11,1,2,4.102063118877114,46.380370478045364
5,2,731,1,3,1,6,0,0,14.590311004131555,47.14944166058074
1,3,1860,1,8,1,26,0,1,13.54672865645065,58.37612896379537
2,1,740,2,4,3,15,1,2,20.641934201139318,46.03739517394534
2,2,2788,0,16,5,16,1,1,14.437588357845627,93.80370945731632
1,2,2629,1,18,4,13,0,1,10.809853058966368,75.66529650578532
4,1,2100,2,7,3,23,1,2,12.19205897567616,83.57954270437183
5,2,1687,0,11,2,28,1,1,15.513621133584211,91.92692099494332
3,3,1633,1,8,2,20,1,1,21.14987746026616,73.69140736916967
1,3,2970,2,6,1,25,1,1,2.0015495131276575,80.33013835323631
5,3,2629,1,16,3,23,0,2,23.23826872306036,91.97969659555571
5,2,1867,2,5,3,17,0,1,3.0131753400584307,78.1080991696302
2,2,2698,1,6,2,0,0,2,9.27280168227804,81.43661424527315
3,3,537,2,6,4,28,0,1,9.068302947357875,45.76942769209735
1,2,2901,0,2,5,1,0,1,13.76195614696672,81.69336390486615
2,3,486,1,7,5,13,1,2,9.51187301967412,47.77290693693203
2,1,2233,1,9,1,5,1,2,6.262483959325837,62.62922483275832
4,3,2740,2,15,1,14,0,1,6.842177612692768,93.15314196973291
5,1,2539,0,14,1,3,0,1,24.647079166146796,80.37191295062037
1,1,607,0,13,2,28,0,0,21.079418946433485,30.409949938745555
1,1,2633,1,5,2,23,0,1,20.331343823566822,65.561536889708
1,3,2250,2,17,5,27,1,2,11.062504179769286,75.39742410061801
2,3,2087,1,5,1,24,1,1,23.468387517239943,84.02567539538954
4,2,2603,2,3,3,8,1,0,2.5051961827389135,92.72531677913916
3,2,2740,0,9,4,14,1,1,4.007512611459672,100.02194469439958
2,1,2980,1,9,2,4,1,0,6.921309203378818,84.87190662981061
3,3,2608,2,4,1,5,1,2,16.40067293924111,96.07340262171452
4,2,1908,0,11,1,10,1,2,5.004531910633236,80.67822198434031
5,2,1926,2,17,2,12,0,1,9.06397733919005,86.9444765575585
1,2,1250,1,14,5,11,0,0,5.253206952517192,53.66757487753411
3,3,2603,2,10,5,26,0,2,20.191968533857988,90.76222100486144
2,2,2590,1,5,5,6,1,1,22.820438952431765,88.09329713281598
3,1,2482,0,17,5,27,1,2,21.409851317482467,93.82968249129884
5,3,623,2,16,3,19,0,1,1.6556916801657469,51.90530939068013
1,2,2840,0,1,1,11,0,0,8.612902165388299,70.63804368020405
3,2,2855,0,10,5,9,1,1,16.301978148990017,97.77642981806056
5,3,1811,1,12,5,2,1,2,1.0166515346586893,89.21780823372833
2,2,2119,1,18,4,1,1,1,18.912617465617288,77.77507788779948
4,2,696,0,1,4,25,1,2,21.850796963189474,68.11781906846461
2,1,722,1,12,1,19,1,0,2.8619436883188607,39.48228948455216
1,3,2277,0,6,2,24,1,2,11.34932281086709,75.43638822927724
2,2,1911,1,8,5,29,0,2,8.267720297353264,67.35367859379323
2,3,2486,1,14,3,20,1,0,23.72654438781403,93.74183672467518
2,3,904,2,5,4,0,0,0,8.79363300925209,43.07143198442347
2,1,1960,2,4,5,27,0,1,14.942479305354059,68.63511306930522
1,1,1765,1,16,2,20,0,0,1.2174506763886974,51.26333799103328
5,3,2687,0,6,3,5,1,2,21.07846386531326,103.2201720992911
3,1,1086,0,3,4,12,1,1,1.7028737080604843,63.22810577033968
4,1,2417,0,4,2,29,0,0,14.661564681344295,80.38809846867117
3,2,1868,1,8,2,27,1,2,18.77711610024941,71.26963760010977
3,1,1139,1,14,3,9,1,0,10.518977489987694,57.59722050099531
4,1,1396,0,7,3,12,0,2,1.7600135374318624,59.254889803501676
1,2,2934,2,4,4,21,0,0,22.617298872476105,90.55000253030994
4,2,1834,2,19,3,28,0,1,9.78578080873714,75.724581346874
1,3,2315,0,11,5,4,1,1,12.187862778237262,87.57169481068861
3,1,1022,1,15,3,7,1,1,20.51392949160183,50.1561450993923
1,2,697,1,16,2,20,1,2,16.856051099196826,38.23565560833271
5,1,1475,0,6,3,10,0,1,8.808877619412979,61.98739570259705
4,3,703,2,12,4,25,1,1,13.975378308486341,68.23645217799476
5,1,1711,0,8,5,18,1,1,3.255132875647374,79.52653102921236
3,1,1063,0,10,3,18,1,2,12.548074918037873,57.92897993390937
4,1,1541,0,11,5,29,0,1,11.278729951373567,73.35719481899106
3,2,2392,2,9,3,3,0,1,19.238713743480147,78.97731161158357
5,2,608,0,17,5,9,1,0,20.199958135269704,61.71339935545087
3,3,1716,2,14,3,23,0,2,21.934056155598505,68.98367780219131
4,1,918,1,3,3,8,0,1,21.57371720250649,47.618201160218106
4,3,2524,2,9,1,6,1,1,24.960324181746778,80.75965127590591
3,3,737,2,18,2,17,1,1,17.978951707723958,62.79290082083303
4,2,2213,0,17,4,8,0,0,15.897511600129839,82.46315708881289
4,1,2269,1,5,4,5,1,0,4.532233998411866,86.83932335381894
3,1,1312,0,6,1,5,1,0,12.235843943736885,48.96060018161309
5,3,1206,2,3,3,12,1,1,11.33091453460073,74.30003441567848
4,1,1715,2,16,2,21,1,2,18.63038170556655,62.23063318701772
4,2,1694,0,15,5,16,1,2,7.59228341175255,80.2637855814322
4,3,971,1,8,1,14,1,0,21.900331334067623,57.186502076856826
4,3,2871,2,9,4,8,1,1,6.275557992921592,98.31032784598239
3,2,2079,2,4,4,5,0,2,12.605801627341357,79.0024636692643
5,2,1439,2,13,4,22,1,1,23.6643385067607,81.67387681662852
5,2,1325,1,3,3,16,1,0,9.255543287089045,69.11104023727101
1,2,2184,0,7,5,28,0,0,18.47097529224756,73.53238936889524
4,2,497,1,16,5,4,1,1,9.054864243497907,60.87923532191979
4,2,2039,1,17,5,2,1,2,13.345567355157938,85.07491436241004
1,3,2747,2,17,3,24,1,2,19.61527080805577,91.49025647850806
5,1,1146,1,19,4,15,0,0,20.549831106060186,59.33347962881761
2,1,1845,2,17,4,1,1,1,21.219765052877467,82.27811730465915
2,3,1730,1,2,3,19,1,0,3.3891717369565617,80.35438549636335
5,1,2721,1,5,2,2,0,2,21.517192159075215,87.80874667084642
4,1,660,0,16,3,8,0,1,4.513044102259573,48.511055361024695
2,3,1662,1,11,3,18,1,1,7.547498341352589,70.27153719309736
3,1,1335,0,6,4,13,1,0,24.306172245929147,62.85264484778341
3,1,2197,2,11,5,13,1,1,4.461259639913,81.07012714124316
1,3,731,2,1,4,29,1,1,7.026005228285831,49.13479172263025
5,1,514,0,19,2,16,0,1,9.058753613027566,45.28860162601991
5,2,667,2,3,1,7,1,1,20.34871185276238,52.17783044617077
2,3,2459,2,8,1,16,0,0,8.70109889771799,72.5116186861559
4,1,472,1,18,3,26,1,1,20.823458144985707,45.823118081589676
5,1,1415,0,13,1,16,0,2,5.934239700347198,69.12217539720618
2,2,2853,2,1,5,6,1,0,15.424444993477419,102.90585725663377
2,3,577,0,17,4,8,0,1,24.033473443145667,53.738163294137955
5,3,2399,1,5,2,3,0,0,1.984514455613665,89.36042398682784
2,1,1171,2,12,2,9,1,2,22.805431456699907,48.924126071719286
1,2,1345,2,11,2,28,1,1,4.956143363538391,51.193555066367885
1,2,799,0,18,4,3,1,1,14.943219457324911,38.271628899160625
5,2,669,2,8,5,20,0,0,2.1712850187716777,52.4417936498725
4,2,2255,0,13,2,4,1,0,14.71114038019935,79.87611997968604
1,2,2055,2,2,1,1,1,0,15.760233860530203,61.52258290473999
1,2,2933,1,16,5,14,0,0,20.383994320320024,83.89459320441424
5,3,458,1,12,5,27,0,0,10.986180706614793,67.43969286588724
3,1,1286,0,8,5,24,1,1,22.97798686319168,67.26274335468904
2,1,665,2,4,2,25,0,0,9.889647255564359,36.911072218934116
1,2,2522,2,14,5,24,0,0,3.1981455845417637,83.77433043937407
3,3,2422,0,9,2,8,0,0,10.282176117230344,86.11672242460719
4,3,904,1,11,1,29,0,2,8.350377552589569,56.243116787404034
3,2,2804,1,16,1,8,0,1,11.714395275735626,86.17201556061235
5,1,2601,1,6,1,0,0,0,5.789761945915278,80.63694826854297
4,2,2323,0,12,1,23,1,1,9.888187325420613,85.238025192595
4,3,885,1,19,5,23,1,1,22.269792351554663,79.7658702639366
3,2,1963,0,16,5,11,1,0,16.65893017291973,92.2245047960285
5,1,1553,1,13,2,28,1,2,5.754867596480039,74.39717858558406
1,1,465,1,4,1,12,1,2,2.268997495376798,28.323006165648522
3,3,2827,0,12,3,19,1,1,6.199779055388319,96.3493366016247
1,2,1736,2,4,1,12,1,0,10.820019088560223,50.84073239372168
3,2,806,2,17,4,13,1,1,9.811160492960756,53.755765389830266
1,3,676,2,14,3,9,0,1,21.363679801595595,49.098239623478094
3,2,2761,1,17,4,16,1,0,15.06337823860982,91.6911900349897
4,3,2996,1,1,3,16,1,2,21.219708542360287,101.85016974662705
2,2,1672,2,1,2,13,0,1,24.973050685008694,47.29762560438041
4,1,2368,1,2,5,16,0,1,7.968230691063204,82.21307923819096
1,3,860,1,17,2,18,1,1,12.458930121657703,54.64404549320949
5,2,2846,2,1,3,25,0,1,17.933284486733516,102.1315988922926
4,2,2898,0,12,1,2,1,1,13.282089958958817,101.12892644591427
2,2,2918,2,13,2,3,0,0,8.843742534219405,87.69819157417254
1,3,2067,2,14,3,10,1,2,20.588939901095305,81.00871931305517
4,1,1982,0,10,1,15,0,0,22.418279581754632,68.4281389468042
3,2,1355,1,12,5,28,0,0,7.677599628377211,61.40594322799058
5,3,1106,2,18,3,12,1,0,7.754963964095269,81.64700165718891
1,2,502,2,7,4,17,1,2,14.618721165918416,50.38801921563702
4,1,2775,1,19,4,10,1,0,20.59331698764258,98.2717229505782
1,1,2693,1,15,4,10,1,2,13.47819077494318,81.01587240957026
3,1,2552,0,7,1,8,1,1,2.4411900960374178,74.3533786266629
2,3,1371,1,14,1,25,0,1,8.080110489360267,51.659295388685074
4,2,1725,2,9,2,24,0,0,13.068384041089876,62.53878166425992
1,3,552,1,5,1,25,1,1,18.680416543201144,37.25922614705845
1,2,1356,1,1,3,22,0,1,19.59869559062245,46.058395006530475
1,3,1529,0,16,4,1,0,1,19.055345666124186,63.32614411858562
2,2,1129,0,5,5,2,1,0,3.275757029040629,56.492104045083686
1,3,473,2,8,4,13,0,0,15.783984260318034,36.70613041064651
5,2,1255,2,19,3,15,1,2,11.210394688967709,70.49851680661735
5,3,2732,1,12,5,7,0,1,8.524575803589622,93.46329909929793
1,1,1973,2,8,2,24,1,0,20.862608755268806,56.64397932891242
5,3,679,2,8,1,15,0,1,9.60100718957597,49.11516988035478
4,1,1186,1,6,3,3,0,0,5.38035594431964,49.010685052291834
5,1,1085,1,9,1,8,1,2,17.697721328529376,63.181210505275494
1,2,1979,1,2,2,3,1,2,4.252191658069896,52.16702335449376
3,1,1368,0,18,5,12,0,0,8.053166126067957,47.99737454015067
4,1,2738,0,1,3,1,1,1,11.666795547643865,94.98588812835384
2,2,2433,1,11,5,22,0,2,4.400152715293039,82.67243945286641
1,3,1565,0,15,3,24,1,0,7.895817079044902,60.9257050840774
2,3,1167,0,12,2,17,1,2,16.39865318838824,59.97204051127153
3,1,2759,0,3,2,23,0,0,14.377734018993923,83.52308646562211
2,3,1045,2,19,2,21,0,2,21.262721521877364,53.564482252599376
1,1,425,1,19,1,24,0,0,4.38137498543535,14.152918150837982
1,3,2334,1,10,4,4,0,2,21.732687312591885,76.76922059430848
3,3,2702,2,16,5,16,0,2,2.814858215327548,94.20500028276334
1,3,2158,0,6,3,20,1,0,18.842074631269107,78.16242743243237
3,1,1479,1,9,5,9,0,2,5.965500248260051,71.47985493721733
3,2,2740,0,8,4,22,1,0,22.674272332743982,96.08032433733578
1,3,1036,2,16,1,26,1,2,1.997428713598814,48.2939212928048
5,3,629,0,8,1,29,1,2,14.925803862930469,59.804363787038916
3,3,2500,2,18,4,22,1,0,1.3078046298641022,90.40635603682315
1,1,500,2,5,3,3,1,2,18.66495017595141,31.79024171926578
5,2,1890,0,12,4,25,1,2,1.8097680212627445,90.05463481667374
3,1,1203,0,6,1,5,0,0,18.451708605001116,50.50997545889333
5,3,1268,1,2,1,21,0,1,20.404576334053363,72.42332872733485
4,1,2714,2,4,5,26,1,0,22.492641879894656,108.97704432944491
4,3,2218,0,16,3,25,0,1,9.626000908117643,84.74162956205619
5,3,401,0,14,3,9,0,2,14.02056776839772,54.24835544167293
3,1,421,1,17,1,16,0,1,18.604684241958203,27.694392341895668
1,3,2659,1,19,4,4,0,1,20.69761535010776,82.826905403308
2,3,2303,1,4,1,6,0,0,19.788243818096728,69.77167513030058
1,2,2976,2,18,5,4,1,1,21.34724120314947,96.0419167982388
2,1,2835,1,12,4,7,0,1,22.543444650170997,79.34485081046417
2,1,413,2,2,1,0,1,2,16.607649579239187,18.66745962916633
3,3,918,1,6,3,24,1,0,5.175455627724379,51.63557776623339
5,3,2335,2,6,5,1,0,0,21.003543294212264,93.43771294981872
1,1,1015,1,3,1,15,1,1,12.118891521206596,46.20791172722467
5,1,1361,2,8,1,7,1,2,2.215480130773596,70.21381243595408
4,1,2850,1,12,2,20,0,0,16.025961526839556,87.29896160066495
3,3,686,1,3,4,25,1,2,18.459309308928017,59.12252878435499
3,2,2831,0,2,2,14,0,1,11.98858096807226,81.18114389211553
4,2,2323,2,1,3,22,1,1,13.160053402596063,86.24254465133377
1,3,1514,0,18,4,10,0,0,14.199473499398634,58.31271878311424
4,3,1225,2,18,5,15,0,1,7.059974133819425,66.63674965354136
1,3,2759,0,8,4,26,1,2,9.97561160455602,100.9572746572141
2,1,2490,1,14,1,6,1,2,20.365263610992216,80.54413979679133
3,3,1497,0,13,1,16,1,1,1.7178887391241284,74.59629625512116
1,1,1392,1,15,1,23,1,1,14.365569868976152,41.95206125414904
5,2,1984,2,15,4,28,0,2,1.76276369024911,85.35462915673375
5,3,2303,1,13,1,2,0,1,5.839311605712597,95.39084896770916
3,3,1275,0,4,1,28,1,1,9.949458052390902,54.67057628788905
4,1,1133,2,4,2,14,0,1,5.474502503280951,53.81714404737692
4,1,2285,0,5,1,28,1,2,21.364295392496043,74.79211683627969
1,1,543,1,3,2,3,1,1,21.88492051499391,32.35634132552409
4,2,2656,1,12,3,2,0,2,4.6722717431463,99.70349417039435
3,2,1522,0,12,4,10,1,0,22.416064692603758,76.18047136765901
1,3,1099,2,7,2,1,0,1,6.519769919565202,44.736091959989025
2,3,513,0,7,4,6,0,1,1.2912735827100184,45.82627269340435
4,1,2622,1,1,4,25,0,1,18.684161725427554,73.19490015749383
4,2,670,2,12,5,14,0,0,13.437634914608818,55.03644403597604
1,3,462,0,3,2,13,0,1,12.961380874529883,30.153330716756567
5,1,1407,1,15,1,20,0,2,1.0648769203025736,58.90433270651793
4,1,1827,2,9,5,6,0,1,24.484924321549112,72.46936867989928
3,2,2672,0,9,2,16,1,2,20.981724677950826,89.44893772867063
4,2,2382,2,14,2,9,0,2,24.218576160825606,80.54883950518531
2,3,2608,1,3,3,17,1,2,6.848166057525451,89.00393897667907
4,3,2828,0,8,1,13,0,2,15.488222535267028,92.32644747880128
5,1,717,0,6,3,5,1,2,18.921828492047595,60.05002577992611
4,1,2903,1,12,4,28,0,1,20.28006091044327,90.39623409453816
1,1,1692,1,2,1,21,0,1,19.761520554974283,41.30846317464707
4,3,2791,1,3,3,18,0,1,14.735853638253694,97.90222412479451
5,2,1463,0,14,3,9,1,2,1.7583984179202652,67.17656427838182
1,3,813,1,17,1,16,1,0,24.855451401658087,38.95200214169059
3,2,1645,0,3,2,28,0,1,3.756947631793329,62.92957331435542
1,3,1704,0,4,4,18,1,1,5.339735122094864,66.19860787193383
2,3,624,2,15,5,19,0,1,20.786431211964327,50.56567702889233
1,2,1880,1,7,5,16,1,2,3.4138219755579753,71.57185624664285
3,3,1577,1,19,5,13,1,1,6.120460155402314,83.88710616820877
4,3,2727,2,14,4,6,0,2,1.4872453621814001,99.48173943622383
1,1,1776,0,16,1,18,0,1,4.76010032602611,50.387454537166235
1,2,1020,0,13,1,23,1,1,16.815040273911457,49.15631841481063
1,2,2936,0,17,1,28,1,2,9.652862893582345,78.35969657743908
1,1,1407,1,17,5,6,1,2,4.243222133899518,58.84243747621785
3,2,2368,0,10,2,11,0,1,7.33592123731477,72.8737775689192
5,1,1621,2,7,3,29,1,2,19.088248884078293,79.83536507623639
5,2,1699,0,17,5,5,0,2,14.364318417220563,79.56514044595001
1,2,1595,1,12,4,7,1,2,12.42504735690523,63.91039067212569
3,2,907,1,11,1,8,1,0,2.1197938951445074,54.75800714514387
3,2,804,0,10,3,17,0,2,13.281420612628063,44.71094402935914
1,1,1694,0,8,1,9,0,2,12.556676067286618,38.62396032158845
2,1,2358,1,15,1,24,0,0,11.628850274983424,58.24162944935097
1,2,1063,0,18,1,25,1,2,12.699821548933656,52.79923259556679
2,3,2578,2,13,2,20,1,0,2.7831182462530926,82.56909566142768
1,1,2049,1,16,3,15,1,1,23.392257509713456,71.30330935781782
2,2,1808,0,13,5,16,0,1,8.347189199907913,62.27098175073781
2,1,2157,0,4,2,0,0,1,16.660385711036845,63.261328514874585
1,3,2273,0,11,4,6,0,2,9.615658557689311,78.24721979101992
2,3,1719,2,19,4,21,1,0,8.870465210225905,76.4310486705977
4,3,1806,1,8,5,25,1,1,18.399945678012458,91.34303535217647
5,2,1818,2,10,3,29,1,2,11.050582470625521,83.70794873778664
3,2,1977,0,12,5,8,0,1,15.780983279529405,69.63453256694476
2,3,1683,2,11,2,11,1,1,7.5813955984132875,58.49920777386052
2,1,680,0,4,3,0,0,1,7.3711467837756945,37.953179686449495
3,1,2867,0,19,4,25,1,2,5.777501071118901,95.36540476072113
2,3,1615,1,10,3,9,0,0,8.221920364098112,68.2220576803994
3,2,1036,1,15,3,9,1,0,2.5576657880379097,51.73453431782076
1,1,1851,0,13,3,9,1,0,2.8672566656733904,54.57612466635286
4,1,1207,0,13,5,6,0,0,21.469831868109644,64.17158424656226
4,1,2795,0,18,1,28,0,2,7.716855316490112,79.71614211022501
5,2,828,1,7,2,23,0,2,13.9199741502357,53.976673324184915
2,3,1815,1,14,3,14,0,2,12.91426749779571,60.619177506540524
5,2,2994,0,5,3,9,1,1,16.220574043679527,109.66187348295813
1,1,2849,1,9,5,15,0,0,16.55059685164799,79.84672757393245
4,3,1064,0,17,2,15,1,2,9.802838274929107,66.77497292779466
1,2,1149,2,5,2,19,1,1,4.202343075857338,52.24107830924783
1,3,1036,1,16,4,0,1,1,5.257915744698406,49.464428045822565
2,1,2534,0,9,2,26,0,1,9.623791459338765,72.12351628844578
1,2,914,2,17,2,10,0,0,14.442632508623873,32.41103388495809
4,3,1403,0,18,3,28,0,2,15.741921082568314,73.75300905099284
5,2,1720,2,3,1,18,0,1,23.37653366313589,63.05926614640082
4,1,2898,1,5,3,17,0,2,8.325291254113313,88.69896970280176
2,3,1766,1,17,5,2,0,1,3.6230779815296046,78.697111566193
4,1,740,0,4,2,14,0,1,13.903795219530117,38.72264470998035
3,3,1884,1,4,1,27,0,2,2.5983206788902127,61.61286320572942
5,1,1815,1,7,3,5,1,1,4.974856089285908,86.32771409793253
3,1,1960,2,8,4,9,1,1,14.299245250281464,73.17518404966086
3,2,1974,1,2,5,2,0,1,23.187329261955107,85.98782059727202
2,1,2868,2,10,5,9,1,0,5.6931632016667235,89.59387333060303
1,2,2828,2,5,5,28,0,1,9.699956259811103,85.71684115125616
3,1,2452,2,17,3,15,0,0,11.628506965757685,85.47855918737433
4,1,2427,1,7,1,3,0,0,23.883987063126234,64.6317221047951
1,1,715,0,2,1,0,1,2,18.65475967901545,28.29037377566766
4,3,2245,0,6,2,21,0,0,8.971653235007498,83.90340852730766
4,2,1501,1,10,1,17,1,1,7.5127954677296644,77.77296344658933
1,3,930,2,9,4,3,1,0,13.44411282088954,55.0495714614726
1,2,2802,1,5,5,4,0,2,10.153068359509088,74.86191218135596
4,1,2259,0,3,3,20,1,2,15.803157757322287,87.04361587977013
2,3,1061,2,11,5,3,1,1,13.834128645485794,74.3768662376876
5,2,1695,1,10,5,18,0,0,1.8103668233625454,77.90407454305979
5,1,1619,2,16,4,19,0,0,2.7874058124489425,77.38330800719346
2,2,526,2,19,5,18,0,2,4.2171920473091955,47.38699582211295
1,2,748,0,1,5,2,0,2,16.617982425214898,46.724720716983725
4,1,2166,2,11,4,19,0,2,24.454012090158376,87.61150761317155
5,3,1467,1,15,4,12,1,2,11.862893637352117,91.0490839473695
4,1,1127,2,7,1,24,1,2,4.585501094804784,53.533458988497635
2,3,643,2,8,5,24,1,0,15.641081239116968,50.54530545069277
4,2,2456,1,16,2,23,1,0,16.009822828672423,85.36062001058025
2,2,2185,0,18,2,19,1,0,19.138132294938877,74.48409409781847
1,2,1111,0,11,2,17,0,1,18.035916305310728,45.1564108138934
2,3,485,1,1,4,27,1,1,17.508218773033786,48.78193383942812
2,1,1908,2,16,5,24,0,1,18.396151387512916,74.6887558880135
5,3,670,1,4,1,5,1,0,20.661402080139588,55.53163266601416
4,2,2197,1,6,5,23,1,0,22.490991862467325,97.94250245622547
5,2,2960,1,11,2,19,1,1,1.0817480675068465,112.65593985952313
3,1,1443,0,6,3,23,0,0,16.98927839500622,58.78150418436136
2,3,2577,2,10,2,5,1,2,23.58911770360168,83.16846599293689
3,2,1237,1,6,4,5,0,1,19.18888851668038,62.942866997795406
5,3,2176,0,10,5,21,1,0,2.9528339209591943,102.53565967209697
4,3,1336,0,5,4,28,1,2,18.671571983916923,85.30922566073309
5,1,1733,2,9,1,24,0,1,7.062311930209474,56.11891732708699
4,1,2232,1,7,5,16,0,0,5.417346820553071,77.99343287579417
4,2,2050,2,17,5,16,1,0,5.876825178109993,92.16654124390955
1,1,2920,1,12,5,4,1,2,24.33122883269499,86.24935319198295
2,3,2785,0,11,3,16,1,1,16.81872240759693,89.58680967477201
5,1,718,0,6,5,25,1,0,24.46852580223524,63.061521383915434
4,3,1936,2,11,3,8,0,2,21.33268487595182,67.65928174539748
5,2,1448,1,11,5,19,1,0,23.19750536701931,90.18994325958622
5,3,542,2,14,2,1,0,0,14.318533275001018,52.959274031199875
4,1,2132,1,16,1,18,0,1,9.369767278528208,67.94965865591251
3,1,1572,2,2,5,8,1,1,18.724818671463975,66.72366266409095
2,2,2116,0,2,4,26,0,0,1.4335757677701322,81.56761543610291
2,1,2918,2,5,2,7,1,0,16.449999248515567,76.16120428487724
1,2,762,1,14,4,18,1,1,23.95562967652485,34.66436925620887
1,2,1049,2,10,4,12,0,0,21.30072297412761,43.0113050425604
1,1,2656,1,10,3,23,0,0,5.547139162909848,70.48288138055386
2,3,948,2,18,1,3,1,0,4.073002600140731,49.256803511376965
3,2,1535,1,9,4,5,1,2,20.835537568881712,67.24345089231564
2,3,662,1,4,2,3,0,2,2.2813740301537893,34.23775044235664
2,1,1601,1,17,1,10,0,1,24.887337922183292,51.42382582342491
2,3,1165,2,2,2,20,0,0,12.217585306988724,43.58146006968486
2,3,2448,2,14,4,9,1,0,23.262221358769793,86.3129554029591
3,3,2595,0,1,1,15,1,2,20.47065230749531,88.47191482947545
1,3,1275,1,7,5,24,0,1,17.736925572326577,55.19606916250817
5,1,2259,0,4,4,29,1,1,5.938164645399309,102.81133018753148
1,1,1552,0,9,4,17,1,0,3.055656716709561,62.832682637959145
1,3,2960,1,3,3,24,0,0,16.735994927314877,85.77311980672812
5,1,2322,0,5,2,18,0,2,5.5537813806655025,79.5830743359436
2,1,1028,2,10,5,20,0,2,20.889119266787713,43.40598993619039
3,2,1925,0,10,1,22,1,1,2.610192596174679,83.33894745687891
3,1,2124,2,4,4,28,1,2,13.572506329894779,77.38178080237373
1,3,1052,1,17,4,29,0,2,11.129164664208087,46.05022066562089
5,1,2436,1,17,5,29,1,1,23.1967203837125,100.63229538859459
4,1,1528,1,19,4,11,1,1,22.56408045072739,68.53827425725352
2,1,865,0,6,2,13,0,1,18.287192073245844,40.889490723853015
1,1,1163,1,1,1,27,0,0,19.127613567366677,36.811232902424685
3,2,1419,1,14,5,17,1,0,17.956770836307125,65.54995951067475
5,3,1328,2,13,5,29,1,2,17.195181245891263,89.37727840842916
5,3,1781,0,3,3,19,1,2,24.926684006269547,92.16026541638078
1,1,1074,0,2,1,0,0,2,18.66562029349236,33.98165920674725
4,1,1408,1,7,5,12,1,0,23.693953992585072,71.9535938496806
3,2,1626,0,12,4,28,1,0,11.493424387527954,63.58968479472429
1,1,2035,1,2,1,26,1,1,24.954988456668175,58.50576621215587
4,2,680,2,11,2,2,0,1,15.747163974154176,42.15410126999513
5,3,1680,0,16,5,13,1,0,22.71830623911856,95.73989546614881
2,3,723,0,5,2,21,1,0,3.1821728449174076,54.58778123777725
3,2,2085,2,17,5,17,1,0,15.653175847178074,93.62337954677696
3,3,1485,0,3,4,23,0,2,24.82712839955889,73.04751447978362
4,1,2634,1,14,3,22,0,1,2.59749208717016,97.7307025627156
1,1,941,0,16,4,18,1,2,23.72919221691293,41.56393631710254
5,2,1727,0,17,2,0,1,1,4.501602664816544,76.30193402883442
4,3,2210,2,19,1,14,0,0,24.906853437024235,80.88706381146098
2,3,1038,2,4,2,15,1,2,7.934553815665733,54.34136161935507
2,2,835,1,9,3,27,1,1,20.047445409591255,47.11945801273168
2,2,2660,0,11,5,27,0,2,1.6650611974115836,92.61661431305423
4,3,1829,0,5,5,9,0,0,7.883081574161887,77.8511078480306
5,2,1361,2,11,2,19,1,1,15.476724979887873,77.02013497594412
